timestamp,open,high,low,close,volume
2025-02-19 22:28:00,0.02990000,0.02990000,0.02980000,0.02980000,16799.00000000
2025-02-19 22:29:00,0.02980000,0.02980000,0.02980000,0.02980000,0.00000000
2025-02-19 22:30:00,0.02990000,0.02990000,0.02990000,0.02990000,251.00000000
2025-02-19 22:31:00,0.02990000,0.02990000,0.02990000,0.02990000,0.00000000
2025-02-19 22:32:00,0.02990000,0.02990000,0.02990000,0.02990000,0.00000000
2025-02-19 22:33:00,0.02990000,0.02990000,0.02990000,0.02990000,222.00000000
2025-02-19 22:34:00,0.02990000,0.02990000,0.02990000,0.02990000,0.00000000
2025-02-19 22:35:00,0.02990000,0.02990000,0.02990000,0.02990000,0.00000000
2025-02-19 22:36:00,0.02980000,0.02980000,0.02980000,0.02980000,783.00000000
2025-02-19 22:37:00,0.02980000,0.02980000,0.02980000,0.02980000,0.00000000
2025-02-19 22:38:00,0.02980000,0.02980000,0.02980000,0.02980000,0.00000000
2025-02-19 22:39:00,0.02990000,0.02990000,0.02990000,0.02990000,197.00000000
2025-02-19 22:40:00,0.02980000,0.02980000,0.02980000,0.02980000,300.00000000
2025-02-19 22:41:00,0.02990000,0.02990000,0.02980000,0.02980000,1336.00000000
2025-02-19 22:42:00,0.02980000,0.02980000,0.02980000,0.02980000,207.00000000
2025-02-19 22:43:00,0.02980000,0.02980000,0.02980000,0.02980000,179.00000000
2025-02-19 22:44:00,0.02990000,0.02990000,0.02980000,0.02980000,7880.00000000
2025-02-19 22:45:00,0.02990000,0.02990000,0.02980000,0.02980000,441.00000000
2025-02-19 22:46:00,0.02990000,0.02990000,0.02980000,0.02990000,134351.00000000
2025-02-19 22:47:00,0.02990000,0.02990000,0.02990000,0.02990000,354.00000000
2025-02-19 22:48:00,0.02990000,0.02990000,0.02990000,0.02990000,223.00000000
2025-02-19 22:49:00,0.02990000,0.02990000,0.02990000,0.02990000,1454.00000000
2025-02-19 22:50:00,0.02990000,0.03000000,0.02990000,0.03000000,617.00000000
2025-02-19 22:51:00,0.02990000,0.03000000,0.02990000,0.03000000,12784.00000000
2025-02-19 22:52:00,0.02990000,0.03000000,0.02990000,0.03000000,34579.00000000
2025-02-19 22:53:00,0.03000000,0.03000000,0.03000000,0.03000000,1158.00000000
2025-02-19 22:54:00,0.03000000,0.03010000,0.03000000,0.03010000,766.00000000
2025-02-19 22:55:00,0.03000000,0.03000000,0.03000000,0.03000000,346.00000000
2025-02-19 22:56:00,0.03000000,0.03010000,0.03000000,0.03010000,26192.00000000
2025-02-19 22:57:00,0.03010000,0.03010000,0.03010000,0.03010000,0.00000000
2025-02-19 22:58:00,0.03010000,0.03010000,0.03010000,0.03010000,89139.00000000
2025-02-19 22:59:00,0.03000000,0.03000000,0.03000000,0.03000000,187.00000000
2025-02-19 23:00:00,0.03010000,0.03010000,0.03010000,0.03010000,3416.00000000
2025-02-19 23:01:00,0.03020000,0.03020000,0.03020000,0.03020000,78486.00000000
2025-02-19 23:02:00,0.03020000,0.03030000,0.03020000,0.03030000,3196.00000000
2025-02-19 23:03:00,0.03030000,0.03030000,0.03030000,0.03030000,0.00000000
2025-02-19 23:04:00,0.03020000,0.03020000,0.03020000,0.03020000,401.00000000
2025-02-19 23:05:00,0.03020000,0.03020000,0.03020000,0.03020000,0.00000000
2025-02-19 23:06:00,0.03030000,0.03030000,0.03030000,0.03030000,167.00000000
2025-02-19 23:07:00,0.03030000,0.03030000,0.03030000,0.03030000,0.00000000
2025-02-19 23:08:00,0.03030000,0.03030000,0.03030000,0.03030000,0.00000000
2025-02-19 23:09:00,0.03030000,0.03030000,0.03030000,0.03030000,0.00000000
2025-02-19 23:10:00,0.03020000,0.03020000,0.03020000,0.03020000,1000.00000000
2025-02-19 23:11:00,0.03020000,0.03020000,0.03020000,0.03020000,188863.00000000
2025-02-19 23:12:00,0.03020000,0.03020000,0.03020000,0.03020000,0.00000000
2025-02-19 23:13:00,0.03020000,0.03020000,0.03010000,0.03010000,3791.00000000
2025-02-19 23:14:00,0.03010000,0.03010000,0.03000000,0.03010000,194583.00000000
2025-02-19 23:15:00,0.03020000,0.03020000,0.03020000,0.03020000,353.00000000
2025-02-19 23:16:00,0.03020000,0.03020000,0.03020000,0.03020000,1258.00000000
2025-02-19 23:17:00,0.03020000,0.03020000,0.03020000,0.03020000,48942.00000000
2025-02-19 23:18:00,0.03020000,0.03020000,0.03010000,0.03010000,63288.00000000
2025-02-19 23:19:00,0.03010000,0.03010000,0.03010000,0.03010000,0.00000000
2025-02-19 23:20:00,0.03010000,0.03010000,0.03010000,0.03010000,2674.00000000
2025-02-19 23:21:00,0.03020000,0.03020000,0.03020000,0.03020000,806.00000000
2025-02-19 23:22:00,0.03020000,0.03020000,0.03020000,0.03020000,132244.00000000
2025-02-19 23:23:00,0.03020000,0.03020000,0.03020000,0.03020000,129367.00000000
2025-02-19 23:24:00,0.03020000,0.03020000,0.03020000,0.03020000,77381.00000000
2025-02-19 23:25:00,0.03020000,0.03020000,0.03020000,0.03020000,0.00000000
2025-02-19 23:26:00,0.03020000,0.03020000,0.03020000,0.03020000,0.00000000
2025-02-19 23:27:00,0.03020000,0.03020000,0.03020000,0.03020000,68620.00000000
2025-02-19 23:28:00,0.03020000,0.03020000,0.03020000,0.03020000,16938.00000000
2025-02-19 23:29:00,0.03010000,0.03010000,0.03010000,0.03010000,237.00000000
2025-02-19 23:30:00,0.03020000,0.03020000,0.03020000,0.03020000,101835.00000000
2025-02-19 23:31:00,0.03020000,0.03020000,0.03020000,0.03020000,0.00000000
2025-02-19 23:32:00,0.03010000,0.03010000,0.03010000,0.03010000,1661.00000000
2025-02-19 23:33:00,0.03010000,0.03010000,0.03010000,0.03010000,0.00000000
2025-02-19 23:34:00,0.03020000,0.03020000,0.03020000,0.03020000,2001.00000000
2025-02-19 23:35:00,0.03020000,0.03020000,0.03020000,0.03020000,0.00000000
2025-02-19 23:36:00,0.03010000,0.03010000,0.03010000,0.03010000,810.00000000
2025-02-19 23:37:00,0.03010000,0.03010000,0.03010000,0.03010000,0.00000000
2025-02-19 23:38:00,0.03010000,0.03010000,0.03010000,0.03010000,0.00000000
2025-02-19 23:39:00,0.03010000,0.03010000,0.03010000,0.03010000,0.00000000
2025-02-19 23:40:00,0.03010000,0.03010000,0.03010000,0.03010000,2469.00000000
2025-02-19 23:41:00,0.03010000,0.03010000,0.03010000,0.03010000,0.00000000
2025-02-19 23:42:00,0.03010000,0.03010000,0.03010000,0.03010000,0.00000000
2025-02-19 23:43:00,0.03020000,0.03020000,0.03010000,0.03010000,137627.00000000
2025-02-19 23:44:00,0.03020000,0.03030000,0.03020000,0.03030000,140271.00000000
2025-02-19 23:45:00,0.03020000,0.03020000,0.03010000,0.03010000,51236.00000000
2025-02-19 23:46:00,0.03010000,0.03030000,0.03010000,0.03030000,68562.00000000
2025-02-19 23:47:00,0.03020000,0.03050000,0.03020000,0.03040000,516948.00000000
2025-02-19 23:48:00,0.03030000,0.03050000,0.03030000,0.03040000,179857.00000000
2025-02-19 23:49:00,0.03030000,0.03030000,0.03030000,0.03030000,693.00000000
2025-02-19 23:50:00,0.03030000,0.03030000,0.03030000,0.03030000,905.00000000
2025-02-19 23:51:00,0.03030000,0.03030000,0.03030000,0.03030000,700.00000000
2025-02-19 23:52:00,0.03030000,0.03030000,0.03030000,0.03030000,180.00000000
2025-02-19 23:53:00,0.03030000,0.03030000,0.03020000,0.03020000,56545.00000000
2025-02-19 23:54:00,0.03020000,0.03020000,0.03020000,0.03020000,395.00000000
2025-02-19 23:55:00,0.03020000,0.03030000,0.03020000,0.03030000,64082.00000000
2025-02-19 23:56:00,0.03030000,0.03030000,0.03030000,0.03030000,345.00000000
2025-02-19 23:57:00,0.03030000,0.03030000,0.03030000,0.03030000,0.00000000
2025-02-19 23:58:00,0.03030000,0.03030000,0.03030000,0.03030000,1474.00000000
2025-02-19 23:59:00,0.03030000,0.03050000,0.03030000,0.03050000,76925.00000000
2025-02-20 00:00:00,0.03050000,0.03070000,0.03050000,0.03060000,687440.00000000
2025-02-20 00:01:00,0.03070000,0.03130000,0.03060000,0.03110000,6391452.00000000
2025-02-20 00:02:00,0.03100000,0.03120000,0.03080000,0.03110000,1529226.00000000
2025-02-20 00:03:00,0.03120000,0.03170000,0.03110000,0.03150000,4365886.00000000
2025-02-20 00:04:00,0.03140000,0.03260000,0.03130000,0.03250000,3971967.00000000
2025-02-20 00:05:00,0.03250000,0.03340000,0.03240000,0.03340000,4710796.00000000
2025-02-20 00:06:00,0.03340000,0.03360000,0.03260000,0.03360000,9223801.00000000
2025-02-20 00:07:00,0.03360000,0.03490000,0.03360000,0.03420000,12911571.00000000
2025-02-20 00:08:00,0.03410000,0.03510000,0.03410000,0.03470000,4364758.00000000
2025-02-20 00:09:00,0.03460000,0.03590000,0.03460000,0.03540000,9668704.00000000
2025-02-20 00:10:00,0.03540000,0.03600000,0.03530000,0.03590000,5399263.00000000
2025-02-20 00:11:00,0.03600000,0.03690000,0.03600000,0.03670000,8257364.00000000
2025-02-20 00:12:00,0.03660000,0.03730000,0.03600000,0.03630000,4594774.00000000
2025-02-20 00:13:00,0.03640000,0.03700000,0.03590000,0.03650000,9141372.00000000
2025-02-20 00:14:00,0.03650000,0.03710000,0.03640000,0.03690000,4739150.00000000
2025-02-20 00:15:00,0.03700000,0.03760000,0.03660000,0.03760000,5213357.00000000
2025-02-20 00:16:00,0.03770000,0.03840000,0.03740000,0.03810000,4710534.00000000
2025-02-20 00:17:00,0.03820000,0.04100000,0.03820000,0.04070000,19419260.00000000
2025-02-20 00:18:00,0.04090000,0.04100000,0.03920000,0.04020000,17212904.00000000
2025-02-20 00:19:00,0.04020000,0.04040000,0.03840000,0.03870000,6047988.00000000
2025-02-20 00:20:00,0.03870000,0.03880000,0.03760000,0.03790000,6372082.00000000
2025-02-20 00:21:00,0.03790000,0.03810000,0.03720000,0.03740000,2687900.00000000
2025-02-20 00:22:00,0.03740000,0.03780000,0.03660000,0.03670000,2463857.00000000
2025-02-20 00:23:00,0.03680000,0.03750000,0.03650000,0.03700000,2996008.00000000
2025-02-20 00:24:00,0.03700000,0.03700000,0.03630000,0.03670000,3063614.00000000
2025-02-20 00:25:00,0.03650000,0.03660000,0.03580000,0.03610000,1894370.00000000
2025-02-20 00:26:00,0.03600000,0.03600000,0.03530000,0.03530000,2210219.00000000
2025-02-20 00:27:00,0.03530000,0.03640000,0.03510000,0.03620000,3612617.00000000
2025-02-20 00:28:00,0.03620000,0.03810000,0.03600000,0.03810000,4506151.00000000
2025-02-20 00:29:00,0.03800000,0.03860000,0.03610000,0.03610000,7437752.00000000
2025-02-20 00:30:00,0.03630000,0.03640000,0.03390000,0.03450000,15769962.00000000
2025-02-20 00:31:00,0.03450000,0.03450000,0.03380000,0.03440000,3763854.00000000
2025-02-20 00:32:00,0.03430000,0.03510000,0.03430000,0.03500000,3537276.00000000
2025-02-20 00:33:00,0.03490000,0.03530000,0.03450000,0.03530000,2949632.00000000
2025-02-20 00:34:00,0.03540000,0.03660000,0.03520000,0.03600000,3129938.00000000
2025-02-20 00:35:00,0.03600000,0.03660000,0.03560000,0.03650000,5511651.00000000
2025-02-20 00:36:00,0.03650000,0.03750000,0.03630000,0.03730000,4155445.00000000
2025-02-20 00:37:00,0.03730000,0.03860000,0.03710000,0.03820000,7024397.00000000
2025-02-20 00:38:00,0.03810000,0.03880000,0.03780000,0.03780000,4737106.00000000
2025-02-20 00:39:00,0.03780000,0.03810000,0.03650000,0.03720000,6666076.00000000
2025-02-20 00:40:00,0.03720000,0.03830000,0.03720000,0.03810000,2485782.00000000
2025-02-20 00:41:00,0.03820000,0.03880000,0.03810000,0.03860000,4522722.00000000
2025-02-20 00:42:00,0.03860000,0.03930000,0.03810000,0.03890000,5374248.00000000
2025-02-20 00:43:00,0.03900000,0.03910000,0.03810000,0.03860000,4888977.00000000
2025-02-20 00:44:00,0.03860000,0.03880000,0.03820000,0.03860000,2745842.00000000
2025-02-20 00:45:00,0.03850000,0.03850000,0.03750000,0.03790000,5858853.00000000
2025-02-20 00:46:00,0.03780000,0.03800000,0.03750000,0.03760000,2365166.00000000
2025-02-20 00:47:00,0.03750000,0.03780000,0.03710000,0.03750000,2707415.00000000
2025-02-20 00:48:00,0.03750000,0.03750000,0.03640000,0.03660000,1893416.00000000
2025-02-20 00:49:00,0.03670000,0.03680000,0.03610000,0.03620000,1448784.00000000
2025-02-20 00:50:00,0.03620000,0.03650000,0.03600000,0.03610000,1136807.00000000
2025-02-20 00:51:00,0.03620000,0.03650000,0.03600000,0.03610000,969015.00000000
2025-02-20 00:52:00,0.03610000,0.03640000,0.03590000,0.03600000,1099162.00000000
2025-02-20 00:53:00,0.03610000,0.03640000,0.03600000,0.03610000,1038047.00000000
2025-02-20 00:54:00,0.03620000,0.03660000,0.03620000,0.03640000,2142217.00000000
2025-02-20 00:55:00,0.03640000,0.03640000,0.03590000,0.03610000,1605473.00000000
2025-02-20 00:56:00,0.03600000,0.03640000,0.03600000,0.03640000,1373327.00000000
2025-02-20 00:57:00,0.03630000,0.03730000,0.03620000,0.03670000,3291843.00000000
2025-02-20 00:58:00,0.03660000,0.03660000,0.03610000,0.03640000,1661854.00000000
2025-02-20 00:59:00,0.03640000,0.03640000,0.03450000,0.03500000,11384218.00000000
2025-02-20 01:00:00,0.03490000,0.03530000,0.03410000,0.03530000,5983227.00000000
2025-02-20 01:01:00,0.03520000,0.03590000,0.03520000,0.03570000,4643655.00000000
2025-02-20 01:02:00,0.03570000,0.03590000,0.03560000,0.03580000,2397131.00000000
2025-02-20 01:03:00,0.03570000,0.03800000,0.03560000,0.03800000,8402575.00000000
2025-02-20 01:04:00,0.03810000,0.04000000,0.03720000,0.03920000,21030850.00000000
2025-02-20 01:05:00,0.03920000,0.04030000,0.03840000,0.03960000,13579231.00000000
2025-02-20 01:06:00,0.03960000,0.04150000,0.03880000,0.04140000,18833310.00000000
2025-02-20 01:07:00,0.04140000,0.04280000,0.03960000,0.04000000,13506363.00000000
2025-02-20 01:08:00,0.04000000,0.04010000,0.03880000,0.03940000,4170738.00000000
2025-02-20 01:09:00,0.03920000,0.03980000,0.03750000,0.03770000,6642108.00000000
2025-02-20 01:10:00,0.03770000,0.03840000,0.03750000,0.03810000,3874381.00000000
2025-02-20 01:11:00,0.03810000,0.03880000,0.03800000,0.03840000,5376455.00000000
2025-02-20 01:12:00,0.03840000,0.03930000,0.03840000,0.03870000,4538324.00000000
2025-02-20 01:13:00,0.03880000,0.03880000,0.03820000,0.03840000,2419580.00000000
2025-02-20 01:14:00,0.03830000,0.03860000,0.03820000,0.03830000,993176.00000000
2025-02-20 01:15:00,0.03830000,0.03860000,0.03790000,0.03850000,4031225.00000000
2025-02-20 01:16:00,0.03860000,0.03860000,0.03720000,0.03790000,3983675.00000000
2025-02-20 01:17:00,0.03790000,0.03810000,0.03720000,0.03740000,2664598.00000000
2025-02-20 01:18:00,0.03740000,0.03780000,0.03720000,0.03760000,2362764.00000000
2025-02-20 01:19:00,0.03760000,0.03780000,0.03740000,0.03760000,957480.00000000
2025-02-20 01:20:00,0.03760000,0.03770000,0.03730000,0.03760000,1436769.00000000
2025-02-20 01:21:00,0.03750000,0.03770000,0.03720000,0.03740000,957614.00000000
2025-02-20 01:22:00,0.03730000,0.03750000,0.03710000,0.03740000,1395565.00000000
2025-02-20 01:23:00,0.03730000,0.03730000,0.03680000,0.03680000,1975469.00000000
2025-02-20 01:24:00,0.03680000,0.03710000,0.03680000,0.03680000,785553.00000000
2025-02-20 01:25:00,0.03680000,0.03690000,0.03660000,0.03680000,862964.00000000
2025-02-20 01:26:00,0.03680000,0.03710000,0.03660000,0.03680000,1065839.00000000
2025-02-20 01:27:00,0.03690000,0.03690000,0.03590000,0.03610000,3269388.00000000
2025-02-20 01:28:00,0.03620000,0.03660000,0.03620000,0.03650000,798151.00000000
2025-02-20 01:29:00,0.03660000,0.03680000,0.03650000,0.03670000,930046.00000000
2025-02-20 01:30:00,0.03670000,0.03670000,0.03630000,0.03640000,785218.00000000
2025-02-20 01:31:00,0.03650000,0.03660000,0.03620000,0.03640000,447914.00000000
2025-02-20 01:32:00,0.03640000,0.03670000,0.03630000,0.03650000,384630.00000000
2025-02-20 01:33:00,0.03650000,0.03680000,0.03640000,0.03680000,832604.00000000
2025-02-20 01:34:00,0.03680000,0.03690000,0.03650000,0.03650000,387780.00000000
2025-02-20 01:35:00,0.03650000,0.03650000,0.03610000,0.03620000,968799.00000000
2025-02-20 01:36:00,0.03630000,0.03650000,0.03610000,0.03640000,759795.00000000
2025-02-20 01:37:00,0.03640000,0.03670000,0.03630000,0.03660000,795641.00000000
2025-02-20 01:38:00,0.03650000,0.03660000,0.03620000,0.03630000,743242.00000000
2025-02-20 01:39:00,0.03630000,0.03650000,0.03630000,0.03650000,141816.00000000
2025-02-20 01:40:00,0.03640000,0.03650000,0.03630000,0.03640000,337057.00000000
2025-02-20 01:41:00,0.03640000,0.03660000,0.03620000,0.03640000,647925.00000000
2025-02-20 01:42:00,0.03640000,0.03660000,0.03630000,0.03640000,1116941.00000000
2025-02-20 01:43:00,0.03640000,0.03650000,0.03610000,0.03630000,1240937.00000000
2025-02-20 01:44:00,0.03640000,0.03660000,0.03630000,0.03630000,622982.00000000
2025-02-20 01:45:00,0.03630000,0.03650000,0.03610000,0.03640000,1010768.00000000
2025-02-20 01:46:00,0.03640000,0.03660000,0.03630000,0.03650000,378848.00000000
2025-02-20 01:47:00,0.03640000,0.03650000,0.03620000,0.03640000,520610.00000000
2025-02-20 01:48:00,0.03630000,0.03630000,0.03570000,0.03580000,2037461.00000000
